date,confirmed,deaths,recovered,region
2020-09-21,4653,47,4077,Республика Марий Эл
2020-09-22,4675,48,4127,Республика Марий Эл
2020-09-23,4698,49,4138,Республика Марий Эл
2020-09-24,4720,49,4146,Республика Марий Эл
2020-09-25,4742,49,4150,Республика Марий Эл
2020-09-26,4765,49,4187,Республика Марий Эл
2020-09-27,4787,49,4195,Республика Марий Эл
2020-09-28,4810,49,4195,Республика Марий Эл
2020-09-29,4833,50,4221,Республика Марий Эл
2020-09-30,4857,50,4244,Республика Марий Эл
2020-10-01,4881,50,4263,Республика Марий Эл
2020-10-02,4904,50,4270,Республика Марий Эл
2020-10-03,4929,51,4300,Республика Марий Эл
2020-10-04,4954,51,4300,Республика Марий Эл
2020-10-05,4979,51,4301,Республика Марий Эл
2020-10-06,5007,51,4328,Республика Марий Эл
2020-10-07,5034,52,4361,Республика Марий Эл
2020-10-08,5064,55,4378,Республика Марий Эл
2020-10-09,5099,55,4401,Республика Марий Эл
2020-10-10,5134,55,4429,Республика Марий Эл
2020-10-11,5171,56,4435,Республика Марий Эл
2020-10-12,5207,56,4435,Республика Марий Эл
2020-10-13,5245,56,4440,Республика Марий Эл
2020-10-14,5282,57,4480,Республика Марий Эл
2020-10-15,5321,57,4519,Республика Марий Эл
2020-10-16,5366,59,4542,Республика Марий Эл
2020-10-17,5416,59,4561,Республика Марий Эл
2020-10-18,5470,59,4562,Республика Марий Эл
2020-10-19,5522,59,4562,Республика Марий Эл
2020-10-20,5576,59,4602,Республика Марий Эл
2020-10-21,5631,61,4647,Республика Марий Эл
2020-10-22,5682,61,4672,Республика Марий Эл
2020-10-23,5733,62,4718,Республика Марий Эл
2020-10-24,5786,63,4772,Республика Марий Эл
2020-10-25,5837,63,4776,Республика Марий Эл
2020-10-26,5889,63,4788,Республика Марий Эл
2020-10-27,5938,63,4818,Республика Марий Эл
2020-10-28,5984,63,4861,Республика Марий Эл
2020-10-29,6029,63,4946,Республика Марий Эл
2020-10-30,6075,64,5006,Республика Марий Эл
2020-10-31,6120,64,5037,Республика Марий Эл
2020-11-01,6168,64,5044,Республика Марий Эл
2020-11-02,6211,64,5055,Республика Марий Эл
2020-11-03,6260,65,5082,Республика Марий Эл
2020-11-04,6305,66,5102,Республика Марий Эл
2020-11-05,6344,66,5109,Республика Марий Эл
2020-11-06,6392,67,5182,Республика Марий Эл
2020-11-07,6438,67,5214,Республика Марий Эл
2020-11-08,6482,67,5220,Республика Марий Эл
2020-11-09,6527,67,5220,Республика Марий Эл
2020-11-10,6572,69,5242,Республика Марий Эл
2020-11-11,6619,72,5380,Республика Марий Эл
2020-11-12,6667,73,5535,Республика Марий Эл
2020-03-30,1,0,0,Алтайский край
2020-03-31,2,0,0,Алтайский край
2020-04-01,3,0,0,Алтайский край
2020-04-02,4,0,0,Алтайский край
2020-04-03,4,0,0,Алтайский край
2020-04-04,7,0,0,Алтайский край
2020-04-05,7,0,0,Алтайский край
2020-04-06,12,0,0,Алтайский край
2020-04-07,12,0,0,Алтайский край
2020-04-08,18,0,0,Алтайский край
2020-04-09,21,0,0,Алтайский край
2020-04-10,21,0,0,Алтайский край
2020-04-11,29,0,2,Алтайский край
2020-04-12,29,0,3,Алтайский край
2020-04-13,31,0,3,Алтайский край
2020-04-14,36,0,3,Алтайский край
2020-04-15,39,0,3,Алтайский край
2020-04-16,48,0,3,Алтайский край
2020-04-17,53,0,4,Алтайский край
2020-04-18,63,0,4,Алтайский край
2020-04-19,72,0,4,Алтайский край
2020-04-20,84,0,4,Алтайский край
2020-04-21,127,0,9,Алтайский край
2020-04-22,136,0,9,Алтайский край
2020-04-23,144,0,13,Алтайский край
2020-04-24,152,0,15,Алтайский край
2020-04-25,215,1,18,Алтайский край
2020-04-26,283,2,22,Алтайский край
2020-04-27,310,1,29,Алтайский край
2020-04-28,324,1,34,Алтайский край
2020-04-29,348,1,45,Алтайский край
2020-04-30,382,1,45,Алтайский край
2020-05-01,423,1,55,Алтайский край
2020-05-02,451,1,69,Алтайский край
2020-05-03,498,1,76,Алтайский край
2020-05-04,534,2,82,Алтайский край
2020-05-05,555,3,109,Алтайский край
2020-05-06,588,3,110,Алтайский край
2020-05-07,605,3,132,Алтайский край
2020-05-08,621,3,164,Алтайский край
2020-05-09,641,3,173,Алтайский край
2020-05-10,669,3,204,Алтайский край
2020-05-11,707,3,224,Алтайский край
2020-05-12,727,3,290,Алтайский край
2020-05-13,770,3,343,Алтайский край
2020-05-14,809,3,378,Алтайский край
2020-05-15,847,3,422,Алтайский край
2020-05-16,885,3,449,Алтайский край
2020-05-17,925,3,465,Алтайский край
2020-05-18,970,3,480,Алтайский край
2020-05-19,1014,4,529,Алтайский край
2020-05-20,1054,6,555,Алтайский край
2020-05-21,1111,7,581,Алтайский край
2020-05-22,1185,7,599,Алтайский край
2020-05-23,1254,7,620,Алтайский край
2020-05-24,1325,7,636,Алтайский край
2020-05-25,1406,7,636,Алтайский край
2020-05-26,1485,9,670,Алтайский край
2020-05-27,1554,10,692,Алтайский край
2020-05-28,1633,10,719,Алтайский край
2020-05-29,1708,12,732,Алтайский край
2020-05-30,1779,12,767,Алтайский край
2020-05-31,1848,12,787,Алтайский край
2020-06-01,1915,12,805,Алтайский край
2020-06-02,1985,12,833,Алтайский край
2020-06-03,2066,12,866,Алтайский край
2020-06-04,2135,12,899,Алтайский край
2020-06-05,2192,13,966,Алтайский край
2020-06-06,2255,14,1061,Алтайский край
2020-06-07,2319,14,1096,Алтайский край
2020-06-08,2390,14,1107,Алтайский край
2020-06-09,2458,15,1197,Алтайский край
2020-06-10,2524,16,1314,Алтайский край
2020-06-11,2593,19,1407,Алтайский край
2020-06-12,2659,19,1569,Алтайский край
2020-06-13,2726,19,1607,Алтайский край
2020-06-14,2795,19,1667,Алтайский край
2020-06-15,2867,19,1715,Алтайский край
2020-06-16,2939,21,1892,Алтайский край
2020-06-17,3010,22,1992,Алтайский край
2020-06-18,3078,24,2102,Алтайский край
2020-06-19,3153,24,2210,Алтайский край
2020-06-20,3226,25,2292,Алтайский край
2020-06-21,3298,27,2309,Алтайский край
2020-06-22,3371,27,2359,Алтайский край
2020-06-23,3445,29,2470,Алтайский край
2020-06-24,3522,29,2540,Алтайский край
2020-06-25,3600,29,2594,Алтайский край
2020-06-26,3676,30,2677,Алтайский край
2020-06-27,3753,31,2697,Алтайский край
2020-06-28,3831,31,2727,Алтайский край
2020-06-29,3909,31,2766,Алтайский край
2020-06-30,3985,33,2889,Алтайский край
2020-07-01,4059,36,2972,Алтайский край
2020-07-02,4134,38,2991,Алтайский край
2020-07-03,4207,40,3077,Алтайский край
2020-07-04,4299,42,3180,Алтайский край
2020-07-05,4414,44,3228,Алтайский край
2020-07-06,4538,45,3264,Алтайский край
2020-07-07,4709,47,3383,Алтайский край
2020-07-08,4897,49,3496,Алтайский край
2020-07-09,5121,49,3577,Алтайский край
2020-07-10,5361,49,3691,Алтайский край
2020-07-11,5589,50,3800,Алтайский край
2020-07-12,5821,51,3834,Алтайский край
2020-07-13,6056,51,3868,Алтайский край
2020-07-14,6294,52,4026,Алтайский край
2020-07-15,6540,54,4142,Алтайский край
2020-07-16,6755,54,4318,Алтайский край
2020-07-17,6983,55,4460,Алтайский край
2020-07-18,7184,56,4607,Алтайский край
2020-07-19,7382,56,4712,Алтайский край
2020-07-20,7573,57,4815,Алтайский край
2020-07-21,7758,57,5041,Алтайский край
2020-07-22,7941,57,5339,Алтайский край
2020-07-23,8107,59,5673,Алтайский край
2020-07-24,8253,59,5926,Алтайский край
2020-07-25,8391,60,6320,Алтайский край
2020-07-26,8531,64,6424,Алтайский край
2020-07-27,8665,64,6524,Алтайский край
2020-07-28,8786,64,6779,Алтайский край
2020-07-29,8893,66,6950,Алтайский край
2020-07-30,8998,66,7176,Алтайский край
2020-07-31,9109,66,7193,Алтайский край
2020-08-01,9217,68,7232,Алтайский край
2020-08-02,9326,68,7316,Алтайский край
2020-08-03,9433,68,7362,Алтайский край
2020-08-04,9528,78,7489,Алтайский край
2020-08-05,9622,78,7630,Алтайский край
2020-08-06,9714,80,7791,Алтайский край
2020-08-07,9809,85,7952,Алтайский край
2020-08-08,9907,89,8100,Алтайский край
2020-08-09,9999,91,8140,Алтайский край
2020-08-10,10094,91,8200,Алтайский край
2020-08-11,10185,95,8362,Алтайский край
2020-08-12,10273,96,8532,Алтайский край
2020-08-13,10360,96,8637,Алтайский край
2020-08-14,10445,96,8764,Алтайский край
2020-08-15,10534,96,8890,Алтайский край
2020-08-16,10623,98,8924,Алтайский край
2020-08-17,10711,99,8959,Алтайский край
2020-08-18,10802,107,9143,Алтайский край
2020-08-19,10887,107,9257,Алтайский край
2020-08-20,10968,108,9366,Алтайский край
2020-08-21,11042,110,9532,Алтайский край
2020-08-22,11115,110,9669,Алтайский край
2020-08-23,11186,110,9700,Алтайский край
2020-08-24,11251,110,9741,Алтайский край
2020-08-25,11317,111,9914,Алтайский край
2020-08-26,11387,112,10024,Алтайский край
2020-08-27,11456,112,10103,Алтайский край
2020-08-28,11523,114,10240,Алтайский край
2020-08-29,11591,116,10325,Алтайский край
2020-08-30,11655,117,10374,Алтайский край
2020-08-31,11720,119,10419,Алтайский край
2020-09-01,11781,119,10509,Алтайский край
2020-09-02,11844,119,10588,Алтайский край
2020-09-03,11908,120,10671,Алтайский край
2020-09-04,11970,122,10734,Алтайский край
2020-09-05,12033,123,10820,Алтайский край
2020-09-06,12094,127,10843,Алтайский край
2020-09-07,12156,127,10865,Алтайский край
2020-09-08,12216,131,10954,Алтайский край
2020-09-09,12280,136,10979,Алтайский край
2020-09-10,12342,139,11038,Алтайский край
2020-09-11,12405,139,11123,Алтайский край
2020-09-12,12466,141,11209,Алтайский край
2020-09-13,12528,143,11239,Алтайский край
2020-09-14,12588,143,11250,Алтайский край
2020-09-15,12651,152,11328,Алтайский край
2020-09-16,12716,154,11390,Алтайский край
2020-09-17,12780,159,11459,Алтайский край
2020-09-18,12846,161,11523,Алтайский край
2020-09-19,12914,164,11648,Алтайский край
2020-09-20,12987,169,11679,Алтайский край
2020-09-21,13060,173,11703,Алтайский край
2020-09-22,13138,175,11816,Алтайский край
2020-09-23,13217,179,11973,Алтайский край
2020-09-24,13298,184,12095,Алтайский край
2020-09-25,13378,187,12150,Алтайский край
2020-09-26,13459,189,12257,Алтайский край
2020-09-27,13546,193,12285,Алтайский край
2020-09-28,13635,195,12317,Алтайский край
2020-09-29,13728,201,12423,Алтайский край
2020-09-30,13823,206,12497,Алтайский край
2020-10-01,13921,209,12567,Алтайский край
2020-10-02,14022,211,12641,Алтайский край
2020-10-03,14125,217,12750,Алтайский край
2020-10-04,14230,219,12780,Алтайский край
2020-10-05,14334,221,12820,Алтайский край
2020-10-06,14448,227,13068,Алтайский край
2020-10-07,14577,235,13179,Алтайский край
2020-10-08,14711,240,13255,Алтайский край
2020-10-09,14853,248,13384,Алтайский край
2020-10-10,15007,250,13554,Алтайский край
2020-10-11,15169,253,13626,Алтайский край
2020-10-12,15338,254,13743,Алтайский край
2020-10-13,15508,258,13983,Алтайский край
2020-10-14,15680,261,14231,Алтайский край
2020-10-15,15858,267,14481,Алтайский край
2020-10-16,16039,270,14735,Алтайский край
2020-10-17,16223,277,14995,Алтайский край
2020-10-18,16408,277,15233,Алтайский край
2020-10-19,16593,280,15295,Алтайский край
2020-10-20,16898,281,15570,Алтайский край
2020-10-21,17103,283,15860,Алтайский край
2020-10-22,17306,291,16110,Алтайский край
2020-10-23,17510,293,16380,Алтайский край
2020-10-24,17716,301,16677,Алтайский край
2020-10-25,17923,304,16905,Алтайский край
2020-10-26,18133,309,17058,Алтайский край
2020-10-27,18347,310,17340,Алтайский край
2020-10-28,18565,313,17564,Алтайский край
2020-10-29,18781,319,17761,Алтайский край
2020-10-30,19000,325,17868,Алтайский край
2020-10-31,19217,335,17958,Алтайский край
2020-11-01,19440,337,18078,Алтайский край
2020-11-02,19667,345,18251,Алтайский край
2020-11-03,19892,349,18366,Алтайский край
2020-11-04,20113,356,18513,Алтайский край
2020-11-05,20339,357,18657,Алтайский край
2020-11-06,20568,365,18785,Алтайский край
2020-11-07,20799,367,18916,Алтайский край
2020-11-08,21034,378,18991,Алтайский край
2020-11-09,21265,384,19084,Алтайский край
2020-11-10,21499,388,19205,Алтайский край
2020-11-11,21731,394,19352,Алтайский край
2020-11-12,21967,404,19508,Алтайский край
2020-03-30,1,0,0,Республика Калмыкия
2020-03-31,2,0,0,Республика Калмыкия
2020-04-01,2,0,0,Республика Калмыкия
2020-04-02,2,0,0,Республика Калмыкия
2020-04-03,7,0,0,Республика Калмыкия
2020-04-04,7,0,0,Республика Калмыкия
2020-04-05,7,0,0,Республика Калмыкия
2020-04-06,7,0,0,Республика Калмыкия
2020-04-07,11,0,0,Республика Калмыкия
2020-04-08,15,0,2,Республика Калмыкия
2020-04-09,23,0,5,Республика Калмыкия
2020-04-10,23,0,5,Республика Калмыкия
2020-04-11,32,0,5,Республика Калмыкия
2020-04-12,32,0,5,Республика Калмыкия
2020-04-13,32,0,5,Республика Калмыкия
2020-04-14,32,0,9,Республика Калмыкия
2020-04-15,35,2,9,Республика Калмыкия
2020-04-16,36,2,9,Республика Калмыкия
2020-04-17,53,3,9,Республика Калмыкия
2020-04-18,67,3,9,Республика Калмыкия
2020-04-19,74,3,9,Республика Калмыкия
2020-04-20,77,3,9,Республика Калмыкия
2020-04-21,77,3,9,Республика Калмыкия
2020-04-22,88,3,12,Республика Калмыкия
2020-04-23,94,3,14,Республика Калмыкия
2020-04-24,104,3,16,Республика Калмыкия
2020-04-25,122,3,19,Республика Калмыкия
2020-04-26,146,3,19,Республика Калмыкия
2020-04-27,158,3,19,Республика Калмыкия
2020-04-28,167,3,24,Республика Калмыкия
2020-04-29,183,3,37,Республика Калмыкия
2020-04-30,192,3,38,Республика Калмыкия
2020-05-01,231,3,39,Республика Калмыкия
2020-05-02,254,4,41,Республика Калмыкия
2020-05-03,283,5,53,Республика Калмыкия
2020-05-04,321,5,53,Республика Калмыкия
2020-05-05,322,5,53,Республика Калмыкия
2020-05-06,351,5,54,Республика Калмыкия
2020-05-07,379,5,69,Республика Калмыкия
2020-05-08,405,5,94,Республика Калмыкия
2020-05-09,455,5,102,Республика Калмыкия
2020-05-10,473,6,105,Республика Калмыкия
2020-05-11,494,6,129,Республика Калмыкия
2020-05-12,497,6,146,Республика Калмыкия
2020-05-13,532,6,168,Республика Калмыкия
2020-05-14,567,6,183,Республика Калмыкия
2020-05-15,618,6,195,Республика Калмыкия
2020-05-16,655,8,211,Республика Калмыкия
2020-05-17,693,8,228,Республика Калмыкия
2020-05-18,721,8,250,Республика Калмыкия
2020-05-19,721,8,258,Республика Калмыкия
2020-05-20,744,10,262,Республика Калмыкия
2020-05-21,776,10,283,Республика Калмыкия
2020-05-22,810,11,322,Республика Калмыкия
2020-05-23,856,11,344,Республика Калмыкия
2020-05-24,879,11,350,Республика Калмыкия
2020-05-25,903,11,354,Республика Калмыкия
2020-05-26,903,12,383,Республика Калмыкия
2020-05-27,944,12,401,Республика Калмыкия
2020-05-28,973,12,431,Республика Калмыкия
2020-05-29,999,14,450,Республика Калмыкия
2020-05-30,1019,14,477,Республика Калмыкия
2020-05-31,1054,15,484,Республика Калмыкия
2020-06-01,1074,15,510,Республика Калмыкия
2020-06-02,1085,15,518,Республика Калмыкия
2020-06-03,1108,16,556,Республика Калмыкия
2020-06-04,1127,16,577,Республика Калмыкия
2020-06-05,1136,16,609,Республика Калмыкия
2020-06-06,1149,16,614,Республика Калмыкия
2020-06-07,1168,16,624,Республика Калмыкия
2020-06-08,1179,16,631,Республика Калмыкия
2020-06-09,1180,16,697,Республика Калмыкия
2020-06-10,1203,16,734,Республика Калмыкия
2020-06-11,1215,16,751,Республика Калмыкия
2020-06-12,1233,18,776,Республика Калмыкия
2020-06-13,1247,18,804,Республика Калмыкия
2020-06-14,1263,18,821,Республика Калмыкия
2020-06-15,1272,18,840,Республика Калмыкия
2020-06-16,1272,18,868,Республика Калмыкия
2020-06-17,1288,18,890,Республика Калмыкия
2020-06-18,1292,18,904,Республика Калмыкия
2020-06-19,1300,18,920,Республика Калмыкия
2020-06-20,1314,18,932,Республика Калмыкия
2020-06-21,1327,18,940,Республика Калмыкия
2020-06-22,1339,18,942,Республика Калмыкия
2020-06-23,1340,18,956,Республика Калмыкия
2020-06-24,1362,21,996,Республика Калмыкия
2020-06-25,1392,21,1014,Республика Калмыкия
2020-06-26,1410,21,1031,Республика Калмыкия
2020-06-27,1442,22,1041,Республика Калмыкия
2020-06-28,1462,22,1041,Республика Калмыкия
2020-06-29,1481,23,1041,Республика Калмыкия
2020-06-30,1483,23,1054,Республика Калмыкия
2020-07-01,1523,23,1067,Республика Калмыкия
2020-07-02,1717,23,1075,Республика Калмыкия
2020-07-03,1839,24,1082,Республика Калмыкия
2020-07-04,1878,25,1097,Республика Калмыкия
2020-07-05,1915,25,1110,Республика Калмыкия
2020-07-06,1947,26,1118,Республика Калмыкия
2020-07-07,1947,26,1143,Республика Калмыкия
2020-07-08,1987,26,1176,Республика Калмыкия
2020-07-09,2028,26,1208,Республика Калмыкия
2020-07-10,2073,27,1225,Республика Калмыкия
2020-07-11,2107,27,1235,Республика Калмыкия
2020-07-12,2149,27,1243,Республика Калмыкия
2020-07-13,2182,27,1255,Республика Калмыкия
2020-07-14,2182,27,1294,Республика Калмыкия
2020-07-15,2220,27,1312,Республика Калмыкия
2020-07-16,2275,27,1330,Республика Калмыкия
2020-07-17,2315,30,1339,Республика Калмыкия
2020-07-18,2346,33,1418,Республика Калмыкия
2020-07-19,2363,34,1430,Республика Калмыкия
2020-07-20,2371,34,1470,Республика Калмыкия
2020-07-21,2371,34,1495,Республика Калмыкия
2020-07-22,2405,34,1512,Республика Калмыкия
2020-07-23,2410,34,1586,Республика Калмыкия
2020-07-24,2439,36,1629,Республика Калмыкия
2020-07-25,2476,37,1669,Республика Калмыкия
2020-07-26,2495,37,1672,Республика Калмыкия
2020-07-27,2510,37,1759,Республика Калмыкия
2020-07-28,2512,37,1785,Республика Калмыкия
2020-07-29,2561,37,1820,Республика Калмыкия
2020-07-30,2589,38,1883,Республика Калмыкия
2020-07-31,2621,38,1945,Республика Калмыкия
2020-08-01,2640,38,1980,Республика Калмыкия
2020-08-02,2659,38,2002,Республика Калмыкия
2020-08-03,2705,38,2014,Республика Калмыкия
2020-08-04,2725,40,2064,Республика Калмыкия
2020-08-05,2788,40,2072,Республика Калмыкия
2020-08-06,2839,41,2100,Республика Калмыкия
2020-08-07,2897,42,2143,Республика Калмыкия
2020-08-08,2952,42,2153,Республика Калмыкия
2020-08-09,3005,42,2161,Республика Калмыкия
2020-08-10,3047,42,2165,Республика Калмыкия
2020-08-11,3052,42,2186,Республика Калмыкия
2020-08-12,3121,42,2222,Республика Калмыкия
2020-08-13,3173,42,2238,Республика Калмыкия
2020-08-14,3237,42,2305,Республика Калмыкия
2020-08-15,3289,42,2325,Республика Калмыкия
2020-08-16,3360,42,2339,Республика Калмыкия
2020-08-17,3407,42,2355,Республика Калмыкия
2020-08-18,3413,43,2360,Республика Калмыкия
2020-08-19,3472,46,2402,Республика Калмыкия
2020-08-20,3530,48,2406,Республика Калмыкия
2020-08-21,3600,48,2425,Республика Калмыкия
2020-08-22,3669,48,2473,Республика Калмыкия
2020-08-23,3721,48,2483,Республика Калмыкия
2020-08-24,3775,48,2495,Республика Калмыкия
2020-08-25,3784,48,2534,Республика Калмыкия
2020-08-26,3856,50,2580,Республика Калмыкия
2020-08-27,3913,52,2592,Республика Калмыкия
2020-08-28,3981,55,2614,Республика Калмыкия
2020-08-29,4054,56,2651,Республика Калмыкия
2020-08-30,4137,56,2671,Республика Калмыкия
2020-08-31,4269,56,2671,Республика Калмыкия
2020-09-01,4326,56,2719,Республика Калмыкия
2020-09-02,4411,56,2744,Республика Калмыкия
2020-09-03,4490,56,2779,Республика Калмыкия
2020-09-04,4573,56,2802,Республика Калмыкия
2020-09-05,4655,56,2885,Республика Калмыкия
2020-09-06,4740,56,2897,Республика Калмыкия
2020-09-07,4823,56,2903,Республика Калмыкия
2020-09-08,4882,59,2957,Республика Калмыкия
2020-09-09,4966,61,2977,Республика Калмыкия
2020-09-10,5056,62,3044,Республика Калмыкия
2020-09-11,5159,65,3050,Республика Калмыкия
2020-09-12,5247,65,3140,Республика Калмыкия
2020-09-13,5315,65,3177,Республика Калмыкия
2020-09-14,5378,65,3185,Республика Калмыкия
2020-09-15,5451,65,3252,Республика Калмыкия
2020-09-16,5488,65,3265,Республика Калмыкия
2020-09-17,5551,65,3289,Республика Калмыкия
2020-09-18,5612,65,3305,Республика Калмыкия
2020-09-19,5681,65,3332,Республика Калмыкия
2020-09-20,5750,65,3337,Республика Калмыкия
2020-09-21,5823,65,3345,Республика Калмыкия
2020-09-22,5885,67,3374,Республика Калмыкия
2020-09-23,5954,69,3465,Республика Калмыкия
2020-09-24,6021,69,3552,Республика Калмыкия
2020-09-25,6090,69,3564,Республика Калмыкия
2020-09-26,6162,71,3649,Республика Калмыкия
2020-09-27,6232,71,3662,Республика Калмыкия
2020-09-28,6300,71,3678,Республика Калмыкия
2020-09-29,6359,71,3819,Республика Калмыкия
2020-09-30,6424,71,3832,Республика Калмыкия
2020-10-01,6503,73,3917,Республика Калмыкия
2020-10-02,6578,75,3983,Республика Калмыкия
2020-10-03,6657,75,3986,Республика Калмыкия
2020-10-04,6735,75,4007,Республика Калмыкия
2020-10-05,6811,75,4031,Республика Калмыкия
2020-10-06,6888,77,4072,Республика Калмыкия
2020-10-07,6965,77,4182,Республика Калмыкия
2020-10-08,7041,77,4244,Республика Калмыкия
2020-10-09,7119,77,4331,Республика Калмыкия
2020-10-10,7196,79,4411,Республика Калмыкия
2020-10-11,7279,79,4496,Республика Калмыкия
2020-10-12,7363,79,4553,Республика Калмыкия
2020-10-13,7448,79,4616,Республика Калмыкия
2020-10-14,7535,79,4647,Республика Калмыкия
2020-10-15,7615,83,4725,Республика Калмыкия
2020-10-16,7700,85,4760,Республика Калмыкия
2020-10-17,7780,86,4798,Республика Калмыкия
2020-10-18,7869,86,4825,Республика Калмыкия
2020-10-19,7956,86,4863,Республика Калмыкия
2020-10-20,8041,86,4894,Республика Калмыкия
2020-10-21,8133,90,4934,Республика Калмыкия
2020-10-22,8227,90,4982,Республика Калмыкия
2020-10-23,8323,90,5053,Республика Калмыкия
2020-10-24,8420,90,5173,Республика Калмыкия
2020-10-25,8514,93,5264,Республика Калмыкия
2020-10-26,8610,96,5416,Республика Калмыкия
2020-10-27,8709,99,5466,Республика Калмыкия
2020-10-28,8805,101,5586,Республика Калмыкия
2020-10-29,8899,103,5644,Республика Калмыкия
2020-10-30,8998,103,5721,Республика Калмыкия
2020-10-31,9095,103,6011,Республика Калмыкия
2020-11-01,9188,103,6148,Республика Калмыкия
2020-11-02,9278,103,6381,Республика Калмыкия
2020-11-03,9374,103,6500,Республика Калмыкия
2020-11-04,9468,103,6634,Республика Калмыкия
2020-11-05,9559,106,6655,Республика Калмыкия
2020-11-06,9656,110,6762,Республика Калмыкия
2020-11-07,9748,111,6866,Республика Калмыкия
2020-11-08,9846,111,6977,Республика Калмыкия
2020-11-09,9935,111,7033,Республика Калмыкия
2020-11-10,10027,111,7099,Республика Калмыкия
2020-11-11,10115,113,7379,Республика Калмыкия
2020-11-12,10200,115,7554,Республика Калмыкия
2020-03-31,2,0,0,Астраханская область
2020-04-01,2,0,0,Астраханская область
2020-04-02,2,0,0,Астраханская область
2020-04-03,5,0,0,Астраханская область
2020-04-04,5,0,0,Астраханская область
2020-04-05,5,0,0,Астраханская область
2020-04-06,5,0,0,Астраханская область
2020-04-07,5,0,0,Астраханская область
2020-04-08,5,0,0,Астраханская область
2020-04-09,21,0,0,Астраханская область
2020-04-10,21,0,0,Астраханская область
2020-04-11,21,0,0,Астраханская область
2020-04-12,29,0,0,Астраханская область
2020-04-13,30,0,0,Астраханская область
2020-04-14,30,0,0,Астраханская область
2020-04-15,47,1,2,Астраханская область
2020-04-16,60,3,2,Астраханская область
2020-04-17,64,3,7,Астраханская область
2020-04-18,99,3,7,Астраханская область
2020-04-19,123,3,9,Астраханская область
2020-04-20,136,3,9,Астраханская область
2020-04-21,137,3,9,Астраханская область
2020-04-22,148,3,13,Астраханская область
2020-04-23,165,3,25,Астраханская область
2020-04-24,186,3,25,Астраханская область
2020-04-25,211,4,29,Астраханская область
2020-04-26,277,4,42,Астраханская область
2020-04-27,298,4,44,Астраханская область
2020-04-28,306,4,55,Астраханская область
2020-04-29,350,4,60,Астраханская область
2020-04-30,365,4,75,Астраханская область
2020-05-01,384,4,81,Астраханская область
2020-05-02,411,4,83,Астраханская область
2020-05-03,487,4,93,Астраханская область
2020-05-04,504,4,101,Астраханская область
2020-05-05,535,6,108,Астраханская область
2020-05-06,564,6,113,Астраханская область
2020-05-07,589,6,123,Астраханская область
2020-05-08,629,6,134,Астраханская область
2020-05-09,673,6,161,Астраханская область
2020-05-10,731,6,177,Астраханская область
2020-05-11,764,6,181,Астраханская область
2020-05-12,806,7,209,Астраханская область
2020-05-13,850,7,245,Астраханская область
2020-05-14,895,7,274,Астраханская область
2020-05-15,945,7,294,Астраханская область
2020-05-16,984,7,319,Астраханская область
2020-05-17,1029,7,375,Астраханская область
2020-05-18,1065,7,426,Астраханская область
2020-05-19,1099,7,492,Астраханская область
2020-05-20,1154,7,546,Астраханская область
2020-05-21,1202,7,565,Астраханская область
2020-05-22,1247,8,622,Астраханская область
2020-05-23,1298,8,646,Астраханская область
2020-05-24,1348,10,664,Астраханская область
2020-05-25,1501,11,683,Астраханская область
2020-05-26,1558,11,718,Астраханская область
2020-05-27,1596,12,769,Астраханская область
2020-05-28,1614,15,797,Астраханская область
2020-05-29,1654,15,855,Астраханская область
2020-05-30,1693,15,899,Астраханская область
2020-05-31,1752,15,920,Астраханская область
2020-06-01,1883,16,937,Астраханская область
2020-06-02,1937,19,1014,Астраханская область
2020-06-03,2004,19,1052,Астраханская область
2020-06-04,2097,19,1120,Астраханская область
2020-06-05,2172,20,1166,Астраханская область
2020-06-06,2233,22,1225,Астраханская область
2020-06-07,2293,22,1263,Астраханская область
2020-06-08,2337,22,1294,Астраханская область
2020-06-09,2420,22,1362,Астраханская область
2020-06-10,2501,23,1438,Астраханская область
2020-06-11,2586,23,1535,Астраханская область
2020-06-12,2630,24,1560,Астраханская область
2020-06-13,2674,24,1639,Астраханская область
2020-06-14,2733,24,1678,Астраханская область
2020-06-15,2794,24,1702,Астраханская область
2020-06-16,2862,25,1807,Астраханская область
2020-06-17,2927,25,1875,Астраханская область
2020-06-18,2987,26,1978,Астраханская область
2020-06-19,3046,27,2000,Астраханская область
2020-06-20,3103,27,2053,Астраханская область
2020-06-21,3158,28,2076,Астраханская область
2020-06-22,3206,28,2093,Астраханская область
2020-06-23,3242,28,2157,Астраханская область
2020-06-24,3275,29,2203,Астраханская область
2020-06-25,3307,29,2220,Астраханская область
2020-06-26,3347,29,2272,Астраханская область
2020-06-27,3382,30,2298,Астраханская область
2020-06-28,3419,30,2310,Астраханская область
2020-06-29,3448,30,2322,Астраханская область
2020-06-30,3479,31,2340,Астраханская область
2020-07-01,3513,32,2352,Астраханская область
2020-07-02,3548,32,2363,Астраханская область
2020-07-03,3577,32,2378,Астраханская область
2020-07-04,3617,33,2395,Астраханская область
2020-07-05,3656,33,2399,Астраханская область
2020-07-06,3698,33,2404,Астраханская область
2020-07-07,3738,35,2414,Астраханская область
2020-07-08,3773,35,2471,Астраханская область
2020-07-09,3806,35,2515,Астраханская область
2020-07-10,3842,35,2559,Астраханская область
2020-07-11,3873,35,2600,Астраханская область
2020-07-12,3910,35,2630,Астраханская область
2020-07-13,3943,36,2652,Астраханская область
